stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"8578923:0:10000","Mervelier, Rue des Prés","47.34422214","7.49135658","","Parent8578923"
"8578923:0:10001","Mervelier, Rue des Prés","47.34416736","7.49150930","","Parent8578923"
"8578924","Losone, Ponte Maggia","46.16560892","8.77261469","","Parent8578924"
"8578924:0:1","Losone, Ponte Maggia","46.16559026","8.77250689","","Parent8578924"
"8578924:0:2","Losone, Ponte Maggia","46.16564625","8.77236316","","Parent8578924"
"8578927","Palézieux, zone ind. En Grivaz","46.54199616","6.83132841","","Parent8578927"
"8578927:0:10000","Palézieux, zone ind. En Grivaz","46.54183551","6.83149909","","Parent8578927"
"8578927:0:10001","Palézieux, zone ind. En Grivaz","46.54199616","6.83132841","","Parent8578927"
"8578930:0:10000","Münsingen, Krankenhausweg","46.87459652","7.56683303","","Parent8578930"
"8578930:0:10001","Münsingen, Krankenhausweg","46.87459038","7.56692286","","Parent8578930"
"8578931","Gruppaldo, Bivio","46.15156516","8.74103891","","Parent8578931"
"8578932:0:10000","Münsingen, Spital","46.87185148","7.56862068","","Parent8578932"
"8578932:0:10001","Münsingen, Spital","46.87180850","7.56872848","","Parent8578932"
"8578933","Ronco sopra Ascona, cimitero","46.14826060","8.72978302","","Parent8578933"
"8578934","Ronco sopra Ascona,Via Barcone","46.14563422","8.72776181","","Parent8578934"
"8578935:0:10000","Münsingen, Höheacker","46.87157513","7.57117189","","Parent8578935"
"8578935:0:10001","Münsingen, Höheacker","46.87131720","7.57122579","","Parent8578935"
"8578936","Ronco sopra Ascona, Chiesa","46.14410938","8.72774384","","Parent8578936"
"8578941","Minusio, Paradiso di Vacanze","46.17898978","8.82913669","","Parent8578941"
"8578941:0:10000","Minusio, Paradiso di Vacanze","46.17892758","8.82908279","","Parent8578941"
"8578941:0:10001","Minusio, Paradiso di Vacanze","46.17902710","8.82913669","","Parent8578941"
"8578942","Minusio, Mappo","46.17939408","8.84280904","","Parent8578942"
"8578942:0:1","Minusio, Mappo","46.17898978","8.84146157","","Parent8578942"
"8578942:0:2","Minusio, Mappo","46.17942518","8.84280904","","Parent8578942"
"8578944:0:10000","Münsingen, Finkenweg","46.87341746","7.57224987","","Parent8578944"
"8578944:0:10001","Münsingen, Finkenweg","46.87341746","7.57207919","","Parent8578944"
"8578945","Münsingen, Schöneggweg","46.87519218","7.56809966","","Parent8578945"
"8578945:0:10000","Münsingen, Schöneggweg","46.87519218","7.56810864","","Parent8578945"
"8578948","Gordola, Nord","46.18036439","8.86700067","","Parent8578948"
"8578948:0:10000","Gordola, Nord","46.18025865","8.86717135","","Parent8578948"
"8578948:0:10001","Gordola, Nord","46.18048256","8.86687491","","Parent8578948"
"8578949","Gordola, Gaggiole","46.17763380","8.87416025","","Parent8578949"
"8578949:0:10000","Gordola, Gaggiole","46.17762758","8.87392669","","Parent8578949"
"8578949:0:10001","Gordola, Gaggiole","46.17765247","8.87442076","","Parent8578949"
"8578951","Riazzino, Stazione","46.17592945","8.88670073","","Parent8578951"
"8578952:0:10000","Münsingen, Rosenweg","46.87659840","7.56624913","","Parent8578952"
"8578953","Gerra Piano, Paese","46.17438679","8.91179068","","Parent8578953"
"8578953:0:10000","Gerra Piano, Paese","46.17427482","8.91154813","","Parent8578953"
"8578953:0:10001","Gerra Piano, Paese","46.17449253","8.91210509","","Parent8578953"
"8578954:0:10000","Münsingen, PZM","46.87972389","7.55394221","","Parent8578954"
"8578954:0:10001","Münsingen, PZM","46.87981600","7.55400509","","Parent8578954"
"8578955:0:10000","Münsingen, Walke","46.87791862","7.54683653","","Parent8578955"
"8578955:0:10001","Münsingen, Walke","46.87786336","7.54683653","","Parent8578955"
"8578957","Muralto, Casa S. Agnese","46.17586725","8.80507980","","Parent8578957"
"8578958","Minusio, Bivio Via Frizzi","46.17667589","8.80924799","","Parent8578958"
"8578959","Minusio, S. Martino","46.17926968","8.81056851","","Parent8578959"
"8578960","Minusio, Via ai Colli","46.18025865","8.81232022","","Parent8578960"
"8578961","Minusio, Ai Foll","46.18135955","8.81484449","","Parent8578961"
"8578962","Brione s. Minusio, Albaredo","46.18301398","8.81946183","","Parent8578962"
"8578963:0:10000","Münsingen, Aarweg","46.87439387","7.54932487","","Parent8578963"
"8578963:0:10001","Münsingen, Aarweg","46.87423421","7.54940572","","Parent8578963"
"8578964","Brione s. Minusio, Carmelo","46.18509749","8.82022540","","Parent8578964"
"8578965:0:10000","Münsingen, Stierenmatte","46.87268668","7.54938775","","Parent8578965"
"8578965:0:10001","Münsingen, Stierenmatte","46.87268668","7.54936080","","Parent8578965"
"8578966","Brione s. Minusio, Ai Fanghi","46.18523431","8.82982839","","Parent8578966"
"8578967:0:10000","Münsingen, Zwischengiesse","46.87108383","7.54947758","","Parent8578967"
"8578967:0:10001","Münsingen, Zwischengiesse","46.87081361","7.54965724","","Parent8578967"
"8578968:0:10000","Münsingen, Brückreuti","46.86895277","7.55159760","","Parent8578968"
"8578968:0:10001","Münsingen, Brückreuti","46.86907560","7.55137303","","Parent8578968"
"8578969","Contra, Diga","46.19816271","8.84463262","","Parent8578969"
"8578970:0:10000","Münsingen, Allmendweg","46.86758934","7.55345712","","Parent8578970"
"8578970:0:10001","Münsingen, Allmendweg","46.86756477","7.55349305","","Parent8578970"
"8578971","Mergoscia, Bivio Ropiana","46.20904285","8.84567467","","Parent8578971"
"8578972","Mergoscia, Busada","46.20898068","8.84336600","","Parent8578972"
"8578973:0:10000","Münsingen, Erlenau","46.86892820","7.55533460","","Parent8578973"
"8578973:0:10001","Münsingen, Erlenau","46.86898348","7.55547833","","Parent8578973"
"8578974","Locarno, Chiesa S. Antonio","46.17001980","8.79076066","","Parent8578974"
"8578976","Locarno, Villa India","46.17142574","8.79106608","","Parent8578976"
"8578977","Locarno, Paradiso","46.17116446","8.78812859","","Parent8578977"
"8578978","Locarno, Casa Bianca","46.17230287","8.79086845","","Parent8578978"
"8578979","Locarno, Pensione Olanda","46.17214113","8.78552348","","Parent8578979"
"8578980:0:10000","Münsingen, Zelgweg","46.87001524","7.55735581","","Parent8578980"
"8578980:0:10001","Münsingen, Zelgweg","46.86995997","7.55732886","","Parent8578980"
"8578981","Orselina, Stazione Funivia","46.17576150","8.79211711","","Parent8578981"
"8578983","Orselina, Clinica S. Croce","46.17823716","8.79781243","","Parent8578983"
"8578984","Orselina, Case di sotto","46.17932566","8.79948330","","Parent8578984"
"8578985","Orselina, Chiesa","46.18008449","8.80137874","","Parent8578985"
"8578987","Brione s. Minusio, Chiesa","46.18285227","8.81437737","","Parent8578987"
"8578988","Brione s. Minusio, Cimitero","46.18270922","8.81037088","","Parent8578988"
"8578989","Muralto, Lorio","46.17770845","8.80513370","","Parent8578989"
"8578990","Orselina, ai Gerbi","46.17804433","8.80424437","","Parent8578990"
"8578991","Orselina, Clinica Varini","46.17740988","8.79988754","","Parent8578991"
"8578992","Orselina, Caselle","46.17696824","8.79621343","","Parent8578992"
"8578993","Lugaggia","46.06135588","8.97255272","","Parent8578993"
"8578994","Sureggio","46.04954875","8.97065728","","Parent8578994"
"8578995","Canobbio, Cioss","46.03306816","8.96408161","","Parent8578995"
"8578996","Trevano, Centro Studi","46.03105997","8.96211430","","Parent8578996"
"8578997","Lugano, Gerra","46.02272085","8.95950020","","Parent8578997"
"8578998","Porza, Belvedere","46.02690616","8.95740713","","Parent8578998"
"8578999","Lugano, Ospedale Civico","46.01754335","8.95149621","","Parent8578999"
"8579000","Massagno, Sassa","46.01240280","8.94973551","","Parent8579000"
"8579001","Lugano, Piazza Molino Nuovo","46.01241527","8.95578117","","Parent8579001"
"8579002","Le Crêt-du-Locle,rte cantonale","47.07832445","6.78412194","","Parent8579002"
"8579003","Sureggio, Al Loco","46.05351383","8.97282222","","Parent8579003"
"8579004","Canobbio, Ganna","46.04080710","8.96725266","","Parent8579004"
"8579005","Canobbio, Corba","46.03214515","8.96081174","","Parent8579005"
"8579006","Lugano, Vignola","46.01730006","8.95632016","","Parent8579006"
"8579007","Savosa, Valgersa","46.01636431","8.94101287","","Parent8579007"
"8579007:0:10000","Savosa, Valgersa","46.01618339","8.94105779","","Parent8579007"
"8579007:0:10001","Savosa, Valgersa","46.01683842","8.94087812","","Parent8579007"
"8579009","Lugano, Cappuccine","46.00653175","8.95037332","","Parent8579009"
"8579009:0:10000","Lugano, Cappuccine","46.00655047","8.95032840","","Parent8579009"
"8579010","Villa Luganese","46.05414348","8.99415720","","Parent8579010"
"8579011:0:10000","Münsingen, Sägematt","46.87412367","7.55152574","","Parent8579011"
"8579011:0:10001","Münsingen, Sägematt","46.87408682","7.55155269","","Parent8579011"
"8579012","Ligaino","46.02515348","8.97645141","","Parent8579012"
"8579013","Viganello, La Santa","46.01159798","8.96429720","","Parent8579013"
"8579014:0:10000","Münsingen, Schlossmatt","46.87376750","7.55559511","","Parent8579014"
"8579014:0:10001","Münsingen, Schlossmatt","46.87386575","7.55619698","","Parent8579014"
"8579015","Sonvico, Opera Charitas","46.05682408","8.98990817","","Parent8579015"
"8579016","Sonvico, S. Nicolao","46.05350136","8.98577592","","Parent8579016"
"8579017","Cadro, Pronuovo","46.04115629","8.98270368","","Parent8579017"
"8579018:0:A","Lugano, Campus Universitario","46.01120493","8.95984156","","Parent8579018"
"8579018:0:B","Lugano, Campus Universitario","46.01120493","8.95984156","","Parent8579018"
"8579018:0:C","Lugano, Campus Universitario","46.01120493","8.95984156","","Parent8579018"
"8579018:0:D","Lugano, Campus Universitario","46.01120493","8.95984156","","Parent8579018"
"8579019","Lugano, Sacro cuore","46.01006319","8.95533202","","Parent8579019"
"8579020:0:10000","Münsingen, Badi","46.86700588","7.54698925","","Parent8579020"
"8579022","Lugano, Piazza Luini","46.00026695","8.94969958","","Parent8579022"
"8579022:0:10000","Lugano, Piazza Luini","45.99954309","8.94953788","","Parent8579022"
"8579022:0:10001","Lugano, Piazza Luini","45.99985510","8.94963670","","Parent8579022"
"8579026","Münsingen, Chäsi","46.87677034","7.56200908","","Parent8579026"
"8579029","Bissone, autostrada","45.95284615","8.96499789","","Parent8579029"
"8579029:0:10000","Bissone, autostrada","45.95265878","8.96491704","","Parent8579029"
"8579033","Monthey-Ville, gare","46.25362267","6.94730990","","Parent8579033"
"8579033:0:A","Monthey-Ville, gare","46.25362267","6.94730990","","Parent8579033"
"8579033:0:B","Monthey-Ville, gare","46.25362267","6.94730990","","Parent8579033"
"8579033:0:C","Monthey-Ville, gare","46.25362267","6.94730990","","Parent8579033"
"8579034:0:C","Choëx, Combasse","46.24445364","6.95437065","","Parent8579034"
"8579034:0:D","Choëx, Combasse","46.24445364","6.95437065","","Parent8579034"
"8579034:0:E","Choëx, Combasse","46.24445364","6.95437065","","Parent8579034"
"8579034:0:F","Choëx, Combasse","46.24445364","6.95437065","","Parent8579034"
"8579035:0:M","Choëx, Bercla","46.24153364","6.96427009","","Parent8579035"
"8579035:0:N","Choëx, Bercla","46.24153364","6.96427009","","Parent8579035"
"8579036:0:K","Choëx, Croix du Têt","46.24027862","6.96244651","","Parent8579036"
"8579036:0:L","Choëx, Croix du Têt","46.24027862","6.96244651","","Parent8579036"
"8579037:0:G","Choëx, Fin de Choëx","46.23937150","6.96480009","","Parent8579037"
"8579037:0:H","Choëx, Fin de Choëx","46.23937150","6.96480009","","Parent8579037"
"8579038:0:C","Choëx, Vieux Manoir","46.23819099","6.95691289","","Parent8579038"
"8579038:0:D","Choëx, Vieux Manoir","46.23819099","6.95691289","","Parent8579038"
"8579039","Choëx, Les Condémines","46.23847058","6.95398438","","Parent8579039"
"8579039:0:B","Choëx, Les Condémines","46.23847058","6.95398438","","Parent8579039"
"8579040:0:T","Choëx, Les Bessettes","46.24134725","6.94434546","","Parent8579040"
"8579041:0:I","Choëx, Outre-Vièze","46.24555326","6.94306086","","Parent8579041"
"8579041:0:J","Choëx, Outre-Vièze","46.24555326","6.94306086","","Parent8579041"
"8579042:0:M","Choëx, Champian","46.24391935","6.94740871","","Parent8579042"
"8579042:0:N","Choëx, Champian","46.24391935","6.94740871","","Parent8579042"
"8579043:0:G","Choëx, Champmagnin","46.23803565","6.94713023","","Parent8579043"
"8579044:0:L","Choëx, Le Sépey","46.23530172","6.94712125","","Parent8579044"
"8579047:0:Y","Les Giettes, Cheseaux","46.22986453","6.95273572","","Parent8579047"
"8579049:0:U","Monthey, hôpital","46.25083361","6.94147983","","Parent8579049"
"8579049:0:V","Monthey, hôpital","46.25083361","6.94147983","","Parent8579049"
"8579050:0:C","Troistorrents, rte des Neyres","46.24800092","6.93663791","","Parent8579050"
"8579050:0:D","Troistorrents, rte des Neyres","46.24800092","6.93663791","","Parent8579050"
"8579053:0:A","Troistorrents, gare","46.22783864","6.91546462","","Parent8579053"
"8579054","Troistorrents, La Tine","46.23131864","6.91949805","","Parent8579054"
"8579054:0:F","Troistorrents, La Tine","46.23131864","6.91949805","","Parent8579054"
"8579057:0:M","Morgins, En Archoz","46.24093099","6.88691616","","Parent8579057"
"8579057:0:N","Morgins, En Archoz","46.24093099","6.88691616","","Parent8579057"
"8579058:0:I","Morgins, Bayèse","46.23904220","6.86955172","","Parent8579058"
"8579058:0:J","Morgins, Bayèse","46.23904220","6.86955172","","Parent8579058"
"8579059:0:H","Morgins, La Cergnat","46.23789275","6.86064044","","Parent8579059"
"8579061","Monthey, gare CFF","46.25559169","6.95473896","","Parent8579061"
"8579061:0:A","Monthey, gare CFF","46.25559169","6.95473896","","Parent8579061"
"8579061:0:B","Monthey, gare CFF","46.25559169","6.95473896","","Parent8579061"
"8579062:0:A","Val-d'Illiez, gare","46.20334814","6.89282707","","Parent8579062"
"8579063:0:C","Val-d'Illiez, Les Chables","46.20061870","6.88477817","","Parent8579063"
"8579064:0:C","Val-d'Illiez, bif. Champoussin","46.18965606","6.86333538","","Parent8579064"
"8579065:0:C","Les Crosets, chapelle","46.18522809","6.83795798","","Parent8579065"
"8579066:0:F","Val-d'Illiez, Frâchette","46.20507030","6.87243532","","Parent8579066"
"8579067:0:T","Champoussin, téléski Champeys","46.20570443","6.86565304","","Parent8579067"
"8579068:0:10000","Münsingen, Bärenmatte","46.87914056","7.56200908","","Parent8579068"
"8579069:0:10000","Münsingen, Bärenstutz","46.88074931","7.56502742","","Parent8579069"
"8579070:0:10000","Münsingen, Juraweg","46.88141244","7.56704863","","Parent8579070"
"8579071","L'Auberson, Vers-le-Bois","46.82793027","6.48877384","","Parent8579071"
"8579074:0:10000","Münsingen, Schützenhaus","46.88165190","7.56838712","","Parent8579074"
"8579075","L'Auberson, La Combe","46.81961997","6.47025058","","Parent8579075"
"8579077","L'Auberson, école","46.81782497","6.46361203","","Parent8579077"
"8579079","Allaman, gare","46.47587350","6.39965198","","Parent8579079"
"8579079:0:10000","Allaman, gare","46.47587350","6.39963402","","Parent8579079"
"8579080","Aubonne, Roveray","46.48125535","6.40104437","","Parent8579080"
"8579080:0:10000","Aubonne, Roveray","46.48070481","6.40019097","","Parent8579080"
"8579080:0:10001","Aubonne, Roveray","46.48157082","6.40173607","","Parent8579080"
"8579081","Aubonne, Le Bornalet","46.49158453","6.39589703","","Parent8579081"
"8579081:0:10000","Aubonne, Le Bornalet","46.49166493","6.39587008","","Parent8579081"
"8579081:0:10001","Aubonne, Le Bornalet","46.49151031","6.39593296","","Parent8579081"
"8579082","Montherod, Battoir","46.49865920","6.37121132","","Parent8579082"
"8579082:0:10000","Montherod, Battoir","46.49878905","6.37097776","","Parent8579082"
"8579082:0:10001","Montherod, Battoir","46.49851078","6.37139098","","Parent8579082"
"8579083","Pizy, Le Courtillet","46.50065033","6.33873722","","Parent8579083"
"8579083:0:10000","Pizy, Le Courtillet","46.50072453","6.33850366","","Parent8579083"
"8579083:0:10001","Pizy, Le Courtillet","46.50057612","6.33902468","","Parent8579083"
"8579084:0:10000","Münsingen, Sonnhalde","46.87973003","7.56756965","","Parent8579084"
"8579086","Gimel, La Vernette","46.51001137","6.30719737","","Parent8579086"
"8579086:0:10000","Gimel, La Vernette","46.51001137","6.30719737","","Parent8579086"
"8579087:0:10000","Münsingen, Kapellenweg","46.87860635","7.56640184","","Parent8579087"
"8579088","Vallorbe, poste","46.71141369","6.37949379","","Parent8579088"
"8579088:0:A","Vallorbe, poste","46.71137057","6.37947582","","Parent8579088"
"8579088:0:B","Vallorbe, poste","46.71145681","6.37970040","","Parent8579088"
"8579089:0:A","Le Day, gare","46.71921106","6.39931062","","Parent8579089"
"8579089:0:B","Le Day, gare","46.71897704","6.39896028","","Parent8579089"
"8579090","Vallorbe, Trésit","46.71658127","6.38810863","","Parent8579090"
"8579091","Vallorbe, Les Jurats","46.72229644","6.39229478","","Parent8579091"
"8579092","Vallorbe, Les Pontets","46.72619448","6.39255529","","Parent8579092"
"8579093:0:10000","Auressio, Ronchetto","46.19920108","8.68888272","","Parent8579093"
"8579093:0:10001","Auressio, Ronchetto","46.19920730","8.68897255","","Parent8579093"
"8579094","Ballaigues, Vers-chez-Barrat","46.72871298","6.40731461","","Parent8579094"
"8579095","Ballaigues, poste","46.72912553","6.41380943","","Parent8579095"
"8579096","Ballaigues, Jura-Rosaly","46.73289994","6.42866757","","Parent8579096"
"8579097","Lignerolle, Le Daillard","46.73536270","6.43753394","","Parent8579097"
"8579098","Lignerolle, CVE","46.73474702","6.44329214","","Parent8579098"
"8579099","Lignerolle, église","46.73996162","6.45624585","","Parent8579099"
"8579100","Les Clées-La Russille, croisée","46.73234580","6.47994340","","Parent8579100"
"8579102:0:A","Sergey","46.75063550","6.49979617","","Parent8579102"
"8579102:0:B","Sergey","46.75066012","6.49963447","","Parent8579102"
